ACANTHACEAE#THOMANDERSIA LAURIFOLIA#CYANIDIN
ORCHIDACEAE#ORCHIS PURPUREA#CYANIDIN-3-O-BETA-(6''-O-OXALYL)-GLUCOSIDE
ORCHIDACEAE#ORCHIS TRIDENTATA#CYANIDIN-3-O-BETA-(6''-O-OXALYL)-GLUCOSIDE
ORCHIDACEAE#ORCHIS USTULATA#CYANIDIN-3-O-BETA-(6''-O-OXALYL)-GLUCOSIDE
ORCHIDACEAE#PHALAENOPSIS EQUESTRIS#CYANIDIN 3-O-[6-O-(MALONYL)-BETA-D-GLUCOPYRANOSIDE]=3'-7-O-DI[6-O-(TRANS-SINAPYL)-BETA-D-GLUCOPYRANOSIDE]
ORCHIDACEAE#PHALAENOPSIS INTERMEDIA#CYANIDIN 3-O-[6-O-(MALONYL)-BETA-D-GLUCOPYRANOSIDE]=3'-7-O-DI[6-O-(TRANS-SINAPYL)-BETA-D-GLUCOPYRANOSIDE]
ORCHIDACEAE#PHALAENOPSIS LEUCORRHODA#CYANIDIN 3-O-[6-O-(MALONYL)-BETA-D-GLUCOPYRANOSIDE]=3'-7-O-DI[6-O-(TRANS-SINAPYL)-BETA-D-GLUCOPYRANOSIDE]
ORCHIDACEAE#PHALAENOPSIS SANDERIANA#CYANIDIN 3-O-[6-O-(MALONYL)-BETA-D-GLUCOPYRANOSIDE]=3'-7-O-DI[6-O-(TRANS-SINAPYL)-BETA-D-GLUCOPYRANOSIDE]
ORCHIDACEAE#PHALAENOPSIS SCHILLERIANA_CV.PINK#CYANIDIN 3-O-[6-O-(MALONYL)-BETA-D-GLUCOPYRANOSIDE]=3'-7-O-DI[6-O-(TRANS-SINAPYL)-BETA-D-GLUCOPYRANOSIDE]
ORCHIDACEAE#SOPHRONITIS COCCINEA#CYANIDIN,FERULOYL: 3-3'-7-TRIGLUCOSIDE#CYANIDIN,PARA-COUMAROYL: 3-MALONYL-GLUCOSIDE-3'-7-DIGLUCOSIDE#CYANIDIN-3-3'-DI-O-(BETA-D-GLUCOPYRANOSIDE)-7-O-[6-O-(TRANS-CAFFEOYL)-BETA-D-GLUCOPYRANOSIDE]#CYANIDIN-3-O-[6-O-(MALONYL)-BETA-D-GLUCOPYRANOSIDE]-3'-O-[BETA-D-GLUCOPYRANOSIDE]-7-O-[6-O(TRANS-CAFFEOYL)-BETA-D-GLUCOPYRANOSIDE#CYANIDIN-3-O-[6-O-(MALONYL)-BETA-D-GLUCOPYRANOSIDE]-3'-O-[BETA-D-GLUCOPYRANOSIDE]-7-O-[6-O-(TRANS-FERULOYL)-BETA-D-GLUCOPYRANOSIDE
ORCHIDACEAE#TRAUNSTEINERA GLOBOSA#CYANIDIN-3-O-BETA-(6''-O-OXALYL)-GLUCOSIDE
OSMUNDACEAE#OSMUNDA REGALIS#CYANIDIN
OXALIDACEAE#BIOPHYTUM SENSITIVUM#PROANTHOCYANIDIN B-2
PAEONIACEAE#PAEONIA ALBIFLORA#CYANIDIN-3-5-DIGLUCOSIDE
PAEONIACEAE#PAEONIA DECORA#CYANIDIN
PAEONIACEAE#PAEONIA JAPONICA#CYANIDIN-3-5-DIGLUCOSIDE
PAEONIACEAE#PAEONIA OBOVATA#CYANIDIN-3-5-DIGLUCOSIDE#PROANTHOCYANIDIN#PROCYANIDIN AC TRIMER A#PROCYANIDIN B-1#PROCYANIDIN B-1 3-O-GALLATE#PROCYANIDIN B-2 3'-O-GALLATE#PROCYANIDIN B-3#PROCYANIDIN B-7
PAEONIACEAE#PAEONIA OFFICINALIS#CYANIDIN-3-5-DIGLUCOSIDE
PAEONIACEAE#PAEONIA TENUIFOLIA#CYANIDIN-3-5-DIGLUCOSIDE
PAPAVERACEAE#MECONOPSIS BETONICIFOLIA#CYANIDIN-3-MALONYL-SAMBUBIOSIDE-7-GLUCOSIDE
PAPAVERACEAE#MECONOPSIS GRANDIS#CYANIDIN-3-MALONYL-SAMBUBIOSIDE-7-GLUCOSIDE#CYANIDIN-3-O-(6-O-MALONYL-BETA-SAMBUBIOSIDE)-7-O-BETA-D-GLUCOPYRANOSIDE
PAPAVERACEAE#MECONOPSIS HORRIDA#CYANIDIN-3-MALONYL-SAMBUBIOSIDE-7-GLUCOSIDE
PAPAVERACEAE#PAPAVER BRACTEATUM#CYANIDIN-3-O-BETA-D-SOPHOROSIDE
PAPAVERACEAE#PAPAVER RHOEAS#CYANIDIN-3-5-DIGLUCOSIDE#CYANIDIN-3-SOPHOROSIDE
PAPAVERACEAE#PAPAVER SOMNIFERUM#CYANIDIN
PASSIFLORACEAE#BARTERIA FISTULOSA#CYANIDIN
PASSIFLORACEAE#DEIDAMIA CLEMATOIDES#CYANIDIN
PASSIFLORACEAE#PASSIFLORA EDULIS#CYANIDIN-3-(6''-MALONYL-GLUCOSIDE)
PASSIFLORACEAE#PASSIFLORA SUBEROSA#CYANIDIN-3-(6''-MALONYL-GLUCOSIDE)
PINACEAE#ABIES CONCOLOR#CYANIDIN
PINACEAE#LARIX GMELINII#PROCYANIDIN B-1#PROCYANIDIN B-2#PROCYANIDIN B-3#PROCYANIDIN B-4
PINACEAE#LARIX LEPTOLEPIS#LEUCOCYANIDIN
PINACEAE#PICEA ABIES#PROANTHOCYANIDIN B-1#PROANTHOCYANIDIN B-3#PROCYANIDIN B-1#PROCYANIDIN B-2#PROCYANIDIN B-3#PROCYANIDIN B-4#PROCYANIDIN B-6#PROCYANIDIN C-2#PROCYANIDIN G
PINACEAE#PINUS BRUTIA#CYANIDIN
PINACEAE#PINUS BRUTIA_VAR.BRUTIA#PROCYANIDIN
PINACEAE#PINUS DENSIFLORA#PROCYANIDIN B-1#PROCYANIDIN B-2
PINACEAE#PINUS ELDARICA#CYANIDIN
PINACEAE#PINUS HALEPENSIS#CYANIDIN#PROCYANIDIN#PROCYANIDIN B-1#PROCYANIDIN B-3#PROCYANIDIN B-4#PROCYANIDIN B-6#PROCYANIDIN B-7
PINACEAE#PINUS PINASTER#PROANTHOCYANIDINS
PINACEAE#PINUS RADIATA#PROANTHOCYANIDIN POLYMER#PROCYANIDIN B-1#PROCYANIDIN B-3#PROCYANIDIN B-6#PROCYANIDIN C-2
PINACEAE#PINUS SYLVESTRIS#PROANTHOCYANIDIN B-1#PROANTHOCYANIDIN B-2#PROANTHOCYANIDIN B-3#PROCYANIDIN B-1#PROCYANIDIN B-3#PROCYANIDIN B-6#PROCYANIDIN C-2
PINACEAE#PINUS TAEDA#PROCYANIDIN B-1
PINACEAE#PINUS UNCINATA#PROCYANIDIN
PINACEAE#PSEUDOTSUGA MENZIESII#PROCYANIDIN
PLUMBAGINACEAE#ALSINIDENDRON TRINERVE#CYANIDIN
PLUMBAGINACEAE#CERATOSTIGMA PLUMBAGINOIDES#CYANIDIN#CYANIDIN-3-O-GALACTOSIDE
PLUMBAGINACEAE#LIMONIUM GMELINII#CYANIDIN#CYANIDIN-RHAMNOSIDE#LEUCOANTHOCYANIDIN#PSEUDOCYANIDIN RHAMNOSIDE
PLUMBAGINACEAE#LIMONIUM LATIFOLIUM#CYANIDIN
PLUMBAGINACEAE#PLUMBAGO EUROPAEA#CYANIDIN
PLUMBAGINACEAE#PLUMBAGO ROSEA#CYANIDIN-3-O-ALPHA-L-RHAMNOSIDE#CYANIDIN-3-RHAMNOSIDE
POACEAE#HORDEUM VULGARE#PROCYANIDIN B-3
POACEAE#ORYZA SATIVA#CYANIDIN 3-O-BETA-D-GLUCOSIDE#CYANIDIN DIGLYCOSIDE#CYANIDIN MONOGLYCOSIDE#CYANIDIN-5-GLYCOSIDE
POACEAE#PANICUM MELINUS#CYANIDIN-3-CAFFEOYL-ARABINOSYL-GLUCOSIDE#CYANIDIN-3-GLYCOSIDE
POACEAE#PHALARIS ARUNDINACEA#CYANIDIN-3-(3''-6''-DIMALONYL-GLUCOSIDE)#CYANIDIN-3-(6''-MALONYL-GLUCOSIDE)
POACEAE#PHRAGMITES AUSTRALIS#CYANIDIN-3-O-(6''-MALONYL-BETA-GLUCOPYRANOSIDE)#CYANIDIN-3-O-(6''-SUCCINYL-BETA-GLUCOPYRANOSIDE)
POACEAE#SECALE CEREALE#CYANIDIN-3-O-BETA-D-RUTINOSIDE
POACEAE#SECALE CEREALE_CV.KUSTRO#CYANIDIN-3-O-GENTIOBIOSIDE
POACEAE#SECALE CEREALE_VAR.KUSTRO#CYANIDIN-3-O-DIGLYCOSIDE
POACEAE#SORGHUM BICOLOR#CYANIDIN B-1,PRO: DIMER
POACEAE#SORGHUM PROCYANIDIN POLYMER#PROCYANIDIN B-1
POACEAE#SORGHUM SPECIES_CV.N.K.300#CYANIDIN
POACEAE#SORGHUM VULGARE_CV.DEKALB#CYANIDIN
POACEAE#ZEA MAYS#CYANIDIN#CYANIDIN-3-(3''-6''-DIMALONYL-GLUCOSIDE)#CYANIDIN-3-(6''-MALONYL-GLUCOSIDE)#CYANIDIN-3-DIMALONYL-GLUCOSIDE#CYANIDIN-3-O-GALACTOSIDE
POACEAE#ZEA MAYS_GENOTYPE_CORNCOB#CYANIDIN
POACEAE#ZEA MAYS_GENOTYPE_STIGMAS#CYANIDIN
POACEAE#ZIZANIA CADUCIFLORA#CYANIDIN-5-O-BETA-D-GLUCOSIDE
PODOCARPACEAE#PODOCARPUS NIVALIS#CYANIDIN-3-O-BETA-D-RUTINOSIDE
PODOCARPACEAE#PODOCARPUS NIVALIS_X_PODOCARPUS_ACUTIFOLIUSNORWAY#CYANIDIN-3-O-BETA-D-RUTINOSIDE
PODOCARPACEAE#PODOCARPUS NUBIGENA#CYANIDIN
PODOCARPACEAE#PODOCARPUS SALIGNA#CYANIDIN
PODOCARPACEAE#PODOCARPUS TOTARA#CYANIDIN-3-O-BETA-D-RUTINOSIDE
POLEMONIACEAE#COLLOMIA BIFLORA#CYANIDIN-3-COUMAROYL-GLUCOSYL-5-GLUCOSIDE
POLEMONIACEAE#COLLOMIA CAVANILLESII#CYANIDIN-3-COUMAROYL-GLUCOSYL-5-GLUCOSIDE
POLEMONIACEAE#COLLOMIA DEBILIS#CYANIDIN-3-COUMAROYL-GLUCOYL-5-GLUCOSIDE
POLEMONIACEAE#COLLOMIA DEBILIS_VAR.CAPORUM#CYANIDIN-3-COUMAROYL-GLUCOSYL-5-GLUCOSIDE
POLEMONIACEAE#COLLOMIA DEBILIS_VAR.DEBILIS#CYANIDIN-3-COUMAROYL-GLUCOSYL-5-GLUCOSIDE
POLEMONIACEAE#COLLOMIA DEBILIS_VAR.INTEGRA#CYANIDIN-3-COUMAROYL-GLUCOSYL-5-GLUCOSIDE
POLEMONIACEAE#COLLOMIA DEBILIS_VAR.IPOMOEA#CYANIDIN-3-COUMAROYL-GLUCOSYL-5-GLUCOSIDE
POLEMONIACEAE#COLLOMIA DEBILIS_VAR.TRIFIDA#CYANIDIN-3-COUMAROYL-GLUCOSYL-5-GLUCOSIDE
POLEMONIACEAE#COLLOMIA DIVERSIFOLIA#CYANIDIN-3-COUMAROYL-GLUCOSYL-5-GLUCOSIDE
POLEMONIACEAE#COLLOMIA GRANDIFLORA#CYANIDIN-3-COUMAROYL-GLUCOSYL-5-GLUCOSIDE
POLEMONIACEAE#COLLOMIA HETEROPHYLLA#CYANIDIN-3-COUMAROYL-GLUCOSYL-5-GLUCOSIDE
POLEMONIACEAE#COLLOMIA LARSENII#CYANIDIN-3-COUMAROYL-GLUCOSYL-5-GLUCOSIDE
POLEMONIACEAE#COLLOMIA LINEARIS#CYANIDIN-3-COUMAROYL-GLUCOSYL-5-GLUCOSIDE
POLEMONIACEAE#COLLOMIA MACROCALYX#CYANIDIN-3-COUMAROYL-GLUCOSYL-5-GLUCOSIDE
POLEMONIACEAE#COLLOMIA MAZAMA#CYANIDIN-3-COUMAROYL-GLUCOSYL-5-GLUCOSIDE
POLEMONIACEAE#COLLOMIA RAWSONIANA#CYANIDIN-3-COUMAROYL-GLUCOSYL-5-GLUCOSIDE
POLEMONIACEAE#COLLOMIA TENELLA#CYANIDIN-3-COUMAROYL-GLUCOSYL-5-GLUCOSIDE
POLEMONIACEAE#COLLOMIA TINCTORIA#CYANIDIN-3-COUMAROYL-GLUCOSYL-5-GLUCOSIDE
POLEMONIACEAE#COLLOMIA TRACYI#CYANIDIN-3-COUMAROYL-GLUCOSYL-5-GLUCOSIDE
POLYGONACEAE#ANTENORON NEOFILIFORME#PROCYANIDIN B-2#PROCYANIDIN B-2 3-O-GALLATE
POLYGONACEAE#CALLIGONUM COMOSUM#CYANIDIN
POLYGONACEAE#FAGOPYRUM CYMOSUM#PROCYANIDIN DIMER
POLYGONACEAE#FAGOPYRUM DIBOTRYS#PROCYANIDIN B-2#PROCYANIDIN B-2 3-3'-DI-O-GALLATE#PROCYANIDIN B-4#PROCYANIDIN C-1
POLYGONACEAE#FAGOPYRUM ESCULENTUM#PROCYANIDIN B-2#PROCYANIDIN B-2 3'-O-GALLATE
POLYGONACEAE#POLYGONUM ABBREVIATUM#CYANIDIN
POLYGONACEAE#POLYGONUM AJANENSE#CYANIDIN
POLYGONACEAE#POLYGONUM ALOPECUROIDES#CYANIDIN
POLYGONACEAE#POLYGONUM ALPINUM#CYANIDIN
POLYGONACEAE#POLYGONUM ANGUSTIFOLIUM#CYANIDIN
POLYGONACEAE#POLYGONUM ATTENUATUM#CYANIDIN
POLYGONACEAE#POLYGONUM BAICALENSE#CYANIDIN
POLYGONACEAE#POLYGONUM BISTORTA#CYANIDIN
POLYGONACEAE#POLYGONUM CARNEUM#CYANIDIN
POLYGONACEAE#POLYGONUM CORIARIUM#LEUCOANTHOCYANIDIN#LEUCOCYANIDIN#PROANTHOCYANIDIN T-1#PROANTHOCYANIDIN T-2#PROANTHOCYANIDIN T-3#PROANTHOCYANIDIN T-4
POLYGONACEAE#POLYGONUM ELLIPTICUM#CYANIDIN
POLYGONACEAE#POLYGONUM GLABRUM#CYANIDIN-3-5-DI-O-BETA-D-GLUCOSIDE
POLYGONACEAE#POLYGONUM LAXMANNII#CYANIDIN
POLYGONACEAE#POLYGONUM MANSCHURIENSE#CYANIDIN
POLYGONACEAE#POLYGONUM MULTIFLORUM#PROCYANIDIN B-2
POLYGONACEAE#POLYGONUM NITENS#CYANIDIN
POLYGONACEAE#POLYGONUM PACIFICUM#CYANIDIN
POLYGONACEAE#POLYGONUM REGELIANUM#CYANIDIN
POLYGONACEAE#POLYGONUM STAGNINUM#POLYGONUM PROANTHOCYANIDIN 2
POLYGONACEAE#POLYGONUM TRIPTEROCARPUM#CYANIDIN
POLYGONACEAE#POLYGONUM VIVIPARUM#CYANIDIN
POLYGONACEAE#REYNOUTRIA JAPONICA#LEUCOCYANIDIN
POLYGONACEAE#RHEUM OFFICINALE#PROCYANIDIN B-1,3-O-GALLOYL:#PROCYANIDIN B-2,3-3'-DI-O-GALLOYL:
POLYGONACEAE#RHEUM PALMATUM#PROCYANIDIN B-2 3-3'-DI-O-GALLATE#PROCYANIDIN B-5 3-3'-DI-O-GALLATE
POLYGONACEAE#RHEUM RHAPONTICUM_CV.GERMAN#CYANIDIN DIGLYCOSIDE#CYANIDIN-3-O-BETA-D-RUTINOSIDE
POLYGONACEAE#RHEUM RHAPONTICUM_CV.SUNRISE#CYANIDIN DIGLYCOSIDE#CYANIDIN-3-O-BETA-D-RUTINOSIDE
POLYGONACEAE#RHEUM RHAPONTICUM_CV.SUTTON'S#CYANIDIN DIGLYCOSIDE#CYANIDIN-3-O-BETA-D-RUTINOSIDE
POLYGONACEAE#RHEUM RHAPONTICUM_CV.VALENTINE#CYANIDIN DIGLYCOSIDE#CYANIDIN-3-O-BETA-D-RUTINOSIDE
POLYGONACEAE#RHEUM SPECIES#CYANIDIN B-1,PRO: 3-O-GALLIC ACID ESTER#PROCYANIDIN B-1#PROCYANIDIN B-1 3-O-GALLATE#PROCYANIDIN B-1: 6-C-BETA-D-GLUCOPYRANOSIDE#PROCYANIDIN B-1: 8-C-BETA-D-GLUCOPYRANOSIDE#PROCYANIDIN B-2#PROCYANIDIN B-2 3'-O-GALLATE#PROCYANIDIN B-2 3-3'-DI-O-GALLATE#PROCYANIDIN B-2,3-3'-DI-O-GALLOYL:#PROCYANIDIN B-2: 6-C-BETA-D-GLUCOPYRANOSIDE#PROCYANIDIN B-2: 8-C-BETA-D-GLUCOPYRANOSIDE#PROCYANIDIN B-3#PROCYANIDIN B-3: 7-O-BETA-D-GLUCOPYRANOSIDE#PROCYANIDIN B-4#PROCYANIDIN B-4 3'-O-GALLATE#PROCYANIDIN B-5 3-3'-DI-O-GALLATE#PROCYANIDIN B-7#PROCYANIDIN B-7 3-O-GALLATE#PROCYANIDIN C-1 3'-3''-DI-O-GALLATE#PROCYANIDIN C-1 3-3'-3''-TRI-O-GALLATE
POLYGONACEAE#RUMEX CONFERTUS#LEUCOANTHOCYANIDIN
POLYGONACEAE#RUMEX CRISPUS#CYANIDIN
POLYGONACEAE#RUMEX HASTATUS#LEUCOCYANIDIN
POLYGONACEAE#RUMEX HYMENOSEPALUS#LEUCOANTHOCYANIDIN POLYMER B#LEUCOCYANIDIN
PRIMULACEAE#ANDROSACE LANUGINOSA#CYANIDIN 3-GLYCOSIDE
PRIMULACEAE#ANDROSACE SARMENTOSA#CYANIDIN 3-GLYCOSIDE
PRIMULACEAE#ANDROSACE SEMPERVIVOIDES#CYANIDIN 3-GLYCOSIDE
PRIMULACEAE#CYCLAMEN PERSICUM_CV.BONFIRE#CYANIDIN-NEOHESPERIDOSIDE
PRIMULACEAE#LYSIMACHIA NUMMULARIA#CYANIDIN
PRIMULACEAE#PRIMULA VERIS#PROANTHOCYANIDIN B-2
PROTEACEAE#AULAX CNEORIFOLIA#CYANIDIN
PROTEACEAE#AULAX PALLASIA#CYANIDIN
PROTEACEAE#GREVILLEA ROBUSTA#PROANTHOCYANIDIN POLYMER
PROTEACEAE#GREVILLEA ROSMARINIFOLIA#PROANTHOCYANIDIN POLYMER
PROTEACEAE#KNIGHTIA EXCELSA#CYANIDIN#LEUCOANTHOCYANIDIN
PROTEACEAE#LEUCADENDRON ABIETINUM#CYANIDIN
PROTEACEAE#LEUCADENDRON ADSCENDENS#CYANIDIN
PROTEACEAE#LEUCADENDRON AEMULUM#CYANIDIN
PROTEACEAE#LEUCADENDRON CINEREUM#CYANIDIN
PROTEACEAE#LEUCADENDRON CORYMBOSUM#CYANIDIN
PROTEACEAE#LEUCADENDRON CRASSIFOLIUM#CYANIDIN
PROTEACEAE#LEUCADENDRON EUCALYPTIFOLIUM#CYANIDIN
PROTEACEAE#LEUCADENDRON GALPINII#CYANIDIN
PROTEACEAE#LEUCADENDRON GLABRUM#CYANIDIN
PROTEACEAE#LEUCADENDRON RAMOSISSIMUM#CYANIDIN
PROTEACEAE#LEUCADENDRON SALIGNUM#CYANIDIN
PROTEACEAE#LEUCOSPERMUM ATTENUATUM#CYANIDIN
PROTEACEAE#LEUCOSPERMUM BUXIFOLIUM#CYANIDIN
PROTEACEAE#LEUCOSPERMUM LINEARE#CYANIDIN
PROTEACEAE#LEUCOSPERMUM PROSTRATUM#CYANIDIN
PROTEACEAE#LEUCOSPERMUM TOMENTOSUM#CYANIDIN
PROTEACEAE#MIMETES HOTTENTOTICA#CYANIDIN
PROTEACEAE#MIMETES LYRIGERA#CYANIDIN
PROTEACEAE#PARANOMUS MEDIUS#CYANIDIN
PROTEACEAE#PARANOMUS SPICATUS#CYANIDIN
PROTEACEAE#PROTEA HIRTA_SSP.GLABRESCENS#CYANIDIN
PROTEACEAE#PROTEA INCOMPTA#CYANIDIN
PROTEACEAE#PROTEA LAURIFOLIA#CYANIDIN
PROTEACEAE#PROTEA MARGINATA#CYANIDIN
PROTEACEAE#PROTEA MUNDII#CYANIDIN
PROTEACEAE#PROTEA NERIIFOLIA#CYANIDIN
PROTEACEAE#PROTEA SIMPLEX#CYANIDIN
PSILOTACEAE#TMESIPTERIS TANNENSIS#PROCYANIDIN
PTERIDACEAE#ADIANTUM CAPILLUS-VENERIS#PROCYANIDIN
PTERIDACEAE#ADIANTUM PEDATUM_CV.KLONDYKE#CYANIDIN
PTERIDACEAE#ADIANTUM VEITCHIANUM#CYANIDIN
PTERIDACEAE#CHEILANTHES FRAGRANS#LEUCOCYANIDIN
PTERIDACEAE#PTERIS VITTATA#CYANIDIN
PUNICACEAE#PUNICA GRANATUM#CYANIDIN
PYROLACEAE#PYROLA INCARNATA#PROCYANIDIN B-1#PROCYANIDIN B-2 3'-O-GALLATE#PROCYANIDIN B-2 3-3'-DI-O-GALLATE#PROCYANIDIN B-3
RANUNCULACEAE#ADONIS AESTIVALIS#CYANIDIN-3-O-ARABINOSYL-GLUCOSIDE
RANUNCULACEAE#ANEMONE CORONARIA_CV.ST.BRIGID#CYANIDIN-3-[2-(2-CAFFEOYL-GLUCOSYL)-GALACTOSIDE]-7-[6-CAFFEOYL-GLUCOSIDE]-3'-GLUCURONIDE#CYANIDIN-3-[2-(2-CAFFEYLO-GLUCOSYL)-6-MALONYL-GALACTOSIDE]-7-[6-CAFFEOYL-GLUCOSIDE]-3'-GLUCURONIDE#CYANIDIN-3[2-(2-CAFFEOYL-GLUCOSYL)-6-(2-TARTARYL-MALONYL)-GALACTOSIDE]-7-[6-CAFFEOYL-GLUCOSIDE]-3'-GLUCURONIDE
RANUNCULACEAE#ANEMONE CORONARIA_CV.ST.BRIGOD#CYANIDIN-3-O-[2-O-(2-O-(TRANS-CAFFEOYL)-BETA-D-GLUCOPYRANOSYL)-6-O-(2-O-(TARTARYL)-MALONYL)-BETA-D-GALACTOPYRANOSIDE]-7-O-[6-O-(TRANS-CAFFEOYL)-BETA-D-GLUCOPYRANOSIDE]-3'-O-[BETA-D-GLUCURONOPYRANOSIDE]
RANUNCULACEAE#RANUNCULUS ASIATICUS_CV.WANDER#CYANIDIN-3-O-[2-O-(BETA-D-XYLOPYRANOSYL)-6-O-(MALONYL)-BETA-D-GLUCOPYRANOSIDE]#CYANIDIN-3-O-[2-O-(BETA-D-XYLOPYRANOSYL)-BETA-D-GLUCOPYRANOSIDE]
RESTIONACEAE#RESTIO PALLENS#LEUCOCYANIDIN
RESTIONACEAE#RESTIO TETRAPHYLLUS#LEUCOCYANIDIN
RHAMNACEAE#CEANOTHUS AMERICANUS#CYANIDIN
RHAMNACEAE#ZIZIPHUS JUJUBA#LEUCOCYANIDIN#PROANTHOCYANIDIN B-2
RHIZOBIACEAE#CHROMOBACTERIUM VIOLACEUM#AEROCYANIDIN
RHIZOPHORACEAE#ANOPYXIS KLAINEANA#CYANIDIN
RHIZOPHORACEAE#CASSIPOUREA RUWENZORIENSIS#CYANIDIN
RHIZOPHORACEAE#KANDELIA CANDEL#PROCYANIDIN B-1#PROCYANIDIN B-2#PROCYANIDIN C-1
ROSACEAE#AMELANCHIER ALNIFOLIA#CYANIDIN-3-O-GALACTOSIDE
ROSACEAE#AMELANCHIER ALNIFOLIA_CV.HONEYWOOD#CYANIDIN 3-GALACTOSIDE#CYANIDIN 3-XYLOSIDE
ROSACEAE#AMELANCHIER ALNIFOLIA_CV.SMOKY#CYANIDIN 3-GALACTOSIDE#CYANIDIN 3-XYLOSIDE
ROSACEAE#AMELANCHIER OLIGOCARPA#CYANIDIN-3-O-GALACTOSIDE
ROSACEAE#AMELANCHIER SANGUINEA#CYANIDIN-3-O-GALACTOSIDE
ROSACEAE#AMELANCHIER SPICATA#CYANIDIN-3-O-GALACTOSIDE
ROSACEAE#ARONIA MELANOCARPA#CYANIDIN-3-ARABINOSIDE#CYANIDIN-3-GALACTOSIDE#CYANIDIN-3-O-ARABINOSIDE#CYANIDIN-3-O-GALACTOSIDE#CYANIDIN-3-O-XYLOSIDE#CYANIDIN-3-XYLOSIDE
ROSACEAE#COLEOGYNE RAMOSISSIMA#PROCYANIDIN B-1#PROCYANIDIN B-2#PROCYANIDIN B-3#PROCYANIDIN B-4#PROCYANIDIN B-5#PROCYANIDIN C-1
ROSACEAE#COTONEASTER HORIZONTALIS#PROCYANIDIN B-1#PROCYANIDIN B-2#PROCYANIDIN B-4#PROCYANIDIN B-5#PROCYANIDIN C-1#PROCYANIDIN D-1#PROCYANIDIN E#PROCYANIDIN G
ROSACEAE#COTONEASTER OLIGANTHA#COTONEASTER PROANTHOCYANIDIN 3#COTONEASTER PROANTHOCYANIDIN 4
ROSACEAE#COWANIA MEXICANA#PROCYANIDIN B-4
ROSACEAE#CRATAEGUS AZAROLUS#CYANIDIN-3-O-ARABINOSIDE
ROSACEAE#CRATAEGUS LAEVIGATA#PROCYANIDIN B-2#PROCYANIDIN B-4#PROCYANIDIN B-5#PROCYANIDIN C-1#PROCYANIDIN D-1#PROCYANIDIN E-1
ROSACEAE#CRATAEGUS MONOGYNA#CYANIDIN#PROANTHOCYANIDIN B-2#PROCYANIDIN#PROCYANIDIN B-1#PROCYANIDIN B-2#PROCYANIDIN B-2 DIMER#PROCYANIDIN B-4#PROCYANIDIN B-5#PROCYANIDIN C-1#PROCYANIDIN D-1#PROCYANIDIN E#PROCYANIDIN G
ROSACEAE#CRATAEGUS OXYACANTHA#PROCYANIDIN#PROCYANIDIN B-2#PROCYANIDIN B-4#PROCYANIDIN B-5#PROCYANIDIN C-1
ROSACEAE#CRATAEGUS SINAICA#PROANTHOCYANIDIN A-2#PROCYANIDIN B-2#PROCYANIDIN B-5#PROCYANIDIN C-1
ROSACEAE#CRATAEGUS SPECIES#CYANIDIN#PROCYANIDIN B-2#PROCYANIDIN B-4#PROCYANIDIN B-4 DIMER#PROCYANIDIN B-5#PROCYANIDIN B-5 DIMER#PROCYANIDIN C-1#PROCYANIDIN C-1 TRIMER#PROCYANIDIN DIMER B-2#PROCYANIDIN I TETRAMER#PROCYANIDIN I TRIMER#PROCYANIDIN II TRIMER
ROSACEAE#CYDONIA OBLONGA#CYANIDIN#PROANTHOCYANIDIN POLYMER
ROSACEAE#DRYAS OCTOPETALA#PROCYANIDIN
ROSACEAE#ERIOBOTRYA JAPONICA#PROCYANIDIN B-2#PROCYANIDIN C-1#PROCYANIDIN OLIGOMER
ROSACEAE#EXOCHORDA RACEMOSA#CYANIDIN
ROSACEAE#FRAGARIA ANANASSA#PROCYANIDIN B-1#PROCYANIDIN B-3#PROCYANIDIN B-6#PROCYANIDIN C-2#PROCYANIDIN G
ROSACEAE#FRAGARIA ANANASSA_CV.HONEOYE#CYANIDIN-3-RUTINOSIDE
ROSACEAE#FRAGARIA ANANASSA_CV.TOYONOKA#PROCYANIDIN B-3#PROCYANIDIN B-6
ROSACEAE#FRAGARIA VESCA#PROCYANIDIN B-1#PROCYANIDIN B-2#PROCYANIDIN B-5#PROCYANIDINS
ROSACEAE#GEUM URBANUM#PROCYANIDINS
ROSACEAE#HAGENIA ABYSSINICA#CYANIDIN-3-SOPHOROSIDE
ROSACEAE#HOLODISCUS DISCOLOR_VAR.ARIAEFOLIUS#CYANIDIN
ROSACEAE#LAUROCERASUS OFFICINALIS#CYANIDIN-3-O-ALPHA-L-ARABINOSIDE#CYANIDIN-3-O-ALPHA-L-ARANINOFURANOSIDE
ROSACEAE#LINDLEYA MESPILOIDES#CYANIDIN
ROSACEAE#LYONOTHAMNUS FLORIBUNDUS#CYANIDIN
ROSACEAE#MALUS KORNICENSIS#CYANIDIN-3-O-BETA-D-GALACTOSIDE
ROSACEAE#MALUS SYLVESTRIS#CYANIDIN#PROCYANIDIN A-2#PROCYANIDIN B-1#PROCYANIDIN B-2#PROCYANIDIN B-4#PROCYANIDIN B-5#PROCYANIDIN C-1#PROCYANIDIN D-1#PROCYANIDIN E#PROCYANIDIN G#PROCYANIDIN OLIGOMERS
ROSACEAE#MALUS SYLVESTRIS_CV.GRANNY#PROCYANIDIN B-1#PROCYANIDIN B-2#PROCYANIDIN B-5#PROCYANIDIN C-1
